Date,QQQ,SPY
2011-08-05,48.71438599,91.8963847
2011-08-08,45.78229523,96.16949292
2011-08-09,47.99040985,91.9209428
2011-08-10,46.0266304,96.04670245
2011-08-11,48.05375671,96.69339891
2011-08-12,48.47909927,98.73990667
2011-08-15,49.19401169,97.89674547
2011-08-16,48.77772141,97.96223372
2011-08-17,48.48813629,93.73824169
2011-08-18,46.10807419,92.20745388
2011-08-19,45.27549362,92.28112816
2011-08-22,45.43840027,95.31814569
2011-08-23,47.31168747,96.66065478
2011-08-24,47.68272781,95.18716919
2011-08-25,46.90446091,96.57060844
2011-08-26,48.08090591,99.34567297
2011-08-29,49.42024994,99.60762596
2011-08-30,49.7460556,100.0496716
2011-08-31,49.82749557,99.00185966
2011-09-01,49.37501144,96.47237607
2011-09-02,48.21665192,95.7683774
2011-09-06,48.22570038,98.46976765
2011-09-07,49.4474144,97.44651376
2011-09-08,49.22116089,94.89247207
2011-09-09,48.12614059,95.5064244
2011-09-12,48.741539,96.38232973
2011-09-13,49.39311218,97.71665279
2011-09-14,50.09898376,99.40297519
2011-09-15,50.84106445,99.98823913
2011-09-16,51.30707932,98.99263537
2011-09-19,51.32519913,98.87744154
2011-09-20,51.09854507,95.96468342
2011-09-21,50.21004105,92.86267831
2011-09-22,48.57806015,93.42219117
2011-09-23,49.09485245,95.64378634
2011-09-26,49.66604614,96.71344328
2011-09-27,50.18283463,94.73869201
2011-09-28,49.4393959,95.48745187
2011-09-29,48.85006332,93.10129409
2011-09-30,47.58982086,90.45183614
2011-10-03,46.3658638,92.43481553
2011-10-04,47.31784058,94.14626663
2011-10-05,48.5327301,95.8494896
2011-10-06,49.34871674,95.20769544
2011-10-07,49.02232742,98.39198186
2011-10-10,50.71774673,98.49071942
2011-10-11,51.06227493,99.3546731
2011-10-12,51.31613922,99.15719797
2011-10-13,51.7875824,100.8521928
2011-10-14,52.74864578,98.92681032
2011-10-17,51.93267059,100.8604209
2011-10-18,52.57636261,99.66734205
2011-10-19,51.56092453,100.103433
2011-10-20,51.30707932,102.004131
2011-10-21,51.95077515,103.2548068
2011-10-24,53.02970123,101.2471431
2011-10-25,51.98706436,102.2756593
2011-10-26,51.9235878,105.8384398
2011-10-27,53.35609055,105.8137554
2011-10-28,53.43768692,103.263035
2011-10-31,52.54010391,100.3831894
2011-11-01,51.17107773,102.0205873
2011-11-02,51.60626221,103.8801448
2011-11-03,52.67611313,103.2465787
2011-11-04,52.4041214,103.8883729
2011-11-07,52.77583694,105.22133
2011-11-08,53.38328171,101.3376525
2011-11-09,51.50654602,102.2921156
2011-11-10,51.47932434,104.2174981
2011-11-11,52.44944763,103.2301225
2011-11-14,52.12305832,103.7402665
2011-11-15,52.70330048,102.0946405
2011-11-16,51.83293533,100.4736988
2011-11-17,50.6180191,100.3667331
2011-11-18,50.22816467,98.4578069
2011-11-21,49.26711273,98.07108477
2011-11-22,49.43032074,95.90708651
2011-11-23,48.31513596,95.72606765
2011-11-25,47.94342422,98.49894755
2011-11-28,49.61164474,98.77870398
2011-11-29,49.30338287,102.8434003
2011-11-30,51.12573624,102.8269441
2011-12-01,51.47932434,102.7364346
2011-12-02,51.33426666,103.8554604
2011-12-05,51.89638138,103.8883729
2011-12-06,51.75134277,104.275095
2011-12-07,51.75134277,101.9876748
2011-12-08,50.8809433,103.7155821
2011-12-09,51.69693756,102.2016062
2011-12-12,51.11668777,101.2471431
2011-12-13,50.55455017,100.169258
2011-12-14,49.7657814,100.5312957
2011-12-15,49.62977219,100.679509
2011-12-16,49.88529587,99.60307708
2011-12-19,49.39425278,102.6170866
2011-12-20,50.85827637,102.8158125
2011-12-21,50.1308136,103.7266395
2011-12-22,50.55817413,104.654027
2011-12-23,50.99466705,104.7368295
2011-12-27,51.1848793,103.3623087
2011-12-28,50.5933075,104.4304604
2011-12-29,50.95734406,103.9170852
2011-12-30,50.81173325,105.5731343
2012-01-03,51.78555298,105.7387392
2012-01-04,52.00400543,106.0202676
2012-01-05,52.43174744,105.7470195
2012-01-06,52.61376572,106.0037071
2012-01-09,52.4408493,106.9228144
2012-01-10,52.82309341,106.9807761
2012-01-11,52.93230438,107.2374637
2012-01-12,53.14162064,106.6826873
2012-01-13,52.95050812,107.0966996
2012-01-17,53.43287277,108.2807747
2012-01-18,54.14274979,108.8521117
2012-01-19,54.47950363,109.2578437
2012-01-20,54.39759064,108.9763154
2012-01-23,54.41579056,108.8521117
2012-01-24,54.31567383,109.7629387
2012-01-25,54.99827194,109.199882
2012-01-26,54.80714417,109.1502005
2012-01-27,54.9709549,108.7775895
2012-01-30,55.0164566,108.7361882
2012-01-31,55.08926773,109.6884165
2012-02-01,55.53523636,109.8623017
2012-02-02,55.70814514,111.4024274
2012-02-03,56.47264481,111.3279052
2012-02-06,56.42714691,111.6094335
2012-02-07,56.54547119,111.9406434
2012-02-08,56.84579086,112.0814075
2012-02-09,57.25535202,111.253383
2012-02-10,56.85490799,112.0814075
2012-02-13,57.38275909,111.9406434
2012-02-14,57.52838516,111.4189879
2012-02-15,57.1279335,112.6527445
2012-02-16,57.9106369,112.9508334
2012-02-17,57.72861481,113.0005148
2012-02-21,57.89242935,112.636184
2012-02-22,57.62850952,113.1329988
2012-02-23,58.01074219,113.3814061
2012-02-24,58.21097183,113.5718518
2012-02-27,58.29289246,113.9030616
2012-02-28,58.88444519,113.4559284
2012-02-29,58.62052536,114.0438258
2012-03-01,59.08467865,113.6960555
2012-03-02,59.03918457,113.2323617
2012-03-05,58.42938614,111.5763125
2012-03-06,57.85602951,112.3546557
2012-03-07,58.30197525,113.4724888
2012-03-08,58.92995834,113.9113419
2012-03-09,59.17569351,113.9196221
2012-03-12,59.20301056,115.9731231
2012-03-13,60.30424118,115.8489194
2012-03-14,60.51358032,116.5196193
2012-03-15,60.68646622,116.680165
2012-03-16,60.64363098,117.1375712
2012-03-19,61.07210159,116.7965957
2012-03-20,61.18149948,116.6053167
2012-03-21,61.19063568,115.7653526
2012-03-22,61.06302261,116.139594
2012-03-23,61.02654266,117.7696234
2012-03-26,62.09317017,117.4036984
2012-03-27,62.18436432,116.8215451
2012-03-28,61.93819809,116.6219497
2012-03-29,61.7011528,117.1043053
2012-03-30,61.58265305,117.9609024
2012-04-02,62.22081375,117.4785467
2012-04-03,62.20257187,116.31424
2012-04-04,61.35474014,116.2560247
2012-04-05,61.73762131,114.9503379
2012-04-09,61.27268982,113.0209153
2012-04-10,60.28808594,113.9357278
2012-04-11,60.57981491,115.424377
2012-04-12,61.27268982,114.0521584
2012-04-13,60.34280777,113.9773101
2012-04-16,59.66815567,115.6655549
2012-04-17,60.88067627,115.2746805
2012-04-18,60.72568893,114.5345141
2012-04-19,60.04192734,114.725793
2012-04-20,59.87783813,113.7610818
2012-04-23,59.33084488,114.1935385
2012-04-24,59.01177216,115.7570361
2012-04-25,60.57981491,116.5637343
2012-04-26,60.93536758,116.7550133
2012-04-27,61.30001831,116.3225565
2012-04-30,60.8624382,117.04609
2012-05-01,60.96271515,116.6967979
2012-05-02,61.13592911,115.806935
2012-05-03,60.48863983,113.9357278
2012-05-04,58.9844017,114.0188925
2012-05-07,59.03911972,113.5614863
2012-05-08,58.82032013,112.8878517
2012-05-09,58.63798141,113.1207131
2012-05-10,58.51947403,112.7797375
2012-05-11,58.51035309,111.5322661
2012-05-14,57.96335602,110.8918974
2012-05-15,57.77190781,110.4677571
2012-05-16,57.37989044,108.8294112
2012-05-17,56.16738892,107.8979658
2012-05-18,55.43806839,109.7525401
2012-05-21,56.98788834,109.943819
2012-05-22,56.92406464,110.0020344
2012-05-23,57.03346252,110.2182628
2012-05-24,56.65967941,109.8606543
2012-05-25,56.58675003,111.1912905
2012-05-29,57.30696106,109.5778941
2012-05-30,56.82378387,109.3367163
2012-05-31,56.5776329,106.5839626
2012-06-01,55.07338715,106.5340637
2012-06-04,55.49275208,107.3407619
2012-06-05,55.72067642,109.7525401
2012-06-06,56.99699402,109.8190719
2012-06-07,56.76908493,110.6923019
2012-06-08,57.31607056,109.2868174
2012-06-11,56.34971619,110.5426054
2012-06-12,57.03346252,109.8357049
2012-06-13,56.64145279,111.0000116
2012-06-14,56.85113907,112.1296053
2012-06-15,57.55746078,112.3469431
2012-06-18,58.09658051,113.4336323
2012-06-19,58.69965744,113.2497311
2012-06-20,58.74534225,110.7085502
2012-06-21,57.2833252,111.5611833
2012-06-22,57.88642502,109.7723257
2012-06-25,56.77163696,110.3240294
2012-06-26,57.12798691,111.318768
2012-06-27,57.47523117,111.0011204
2012-06-28,56.83561325,113.7679982
2012-06-29,58.62657547,114.1107233
2012-07-02,58.80017853,114.8630465
2012-07-03,59.29360199,114.3447794
2012-07-05,59.33015823,113.2580902
2012-07-06,58.59001923,113.1159847
2012-07-09,58.48036575,112.1296053
2012-07-10,57.90468979,112.1463236
2012-07-11,57.58486176,111.602979
2012-07-12,57.04575729,113.4754281
2012-07-13,57.9138298,113.2079353
2012-07-16,57.74935532,113.9853361
2012-07-17,58.05088806,114.82961
2012-07-18,58.83672714,115.1305393
2012-07-19,59.48549271,114.0772867
2012-07-20,58.69965744,112.9237243
2012-07-23,57.98692703,111.9540632
2012-07-24,57.53004837,111.9791406
2012-07-25,57.14627457,113.8265122
2012-07-26,57.90468979,115.9246583
2012-07-27,59.27532578,115.9246583
2012-07-30,59.22963715,115.113821
2012-07-31,59.21136475,115.0135112
2012-08-01,59.03775024,114.2193922
2012-08-02,58.82757568,116.4847212
2012-08-03,59.94237137,116.7104182
2012-08-06,60.39923477,117.2955585
2012-08-07,60.90180588,117.437664
2012-08-08,60.87438202,117.5379738
2012-08-09,61.05716324,117.7302342
2012-08-10,61.09370422,117.6717201
2012-08-13,61.23989868,117.6884384
2012-08-14,61.26732254,117.8221848
2012-08-15,61.42264938,118.6915361
2012-08-16,62.15363312,118.8503599
2012-08-17,62.4277916,118.8587191
2012-08-20,62.51915741,118.4992757
2012-08-21,62.27244568,118.5494306
2012-08-22,62.52828598,117.5797695
2012-08-23,62.01660538,118.290297
2012-08-24,62.40039444,118.3153745
2012-08-27,62.50086975,118.1983464
2012-08-28,62.50086975,118.290297
2012-08-29,62.50086975,117.437664
2012-08-30,61.87038803,117.9977269
2012-08-31,62.28158188,117.889058
2012-09-04,62.21764374,117.7887482
2012-09-05,62.15363312,120.1794644
2012-09-06,63.53344345,120.6475767
2012-09-07,63.44203949,119.9621266
2012-09-10,62.62881088,120.2964925
2012-09-11,62.52828598,120.6977315
2012-09-12,62.71103668,122.536744
2012-09-13,63.56083298,123.0800886
2012-09-14,64.12736511,122.6621312
2012-09-17,64.1547699,122.5618214
2012-09-18,64.20960236,122.6286946
2012-09-19,64.32837677,122.6370538
2012-09-20,64.26445007,122.5864391
2012-09-21,64.28275299,122.4015552
2012-09-24,63.90707016,121.098964
2012-09-25,63.00901031,120.418255
2012-09-26,62.49584198,121.55277
2012-09-27,63.35722351,120.9897144
2012-09-28,62.83489609,121.3090594
2012-10-01,62.74326706,121.4351166
2012-10-02,62.9265213,121.9309416
2012-10-03,63.32974243,122.8049383
2012-10-04,63.54967117,122.8133421
2012-10-05,63.21063232,122.3931514
2012-10-08,62.63329697,121.1830021
2012-10-09,61.63445282,120.4098512
2012-10-10,61.32290649,120.4770817
2012-10-11,61.13047791,120.0821025
2012-10-12,61.10296631,121.0821564
2012-10-15,61.55200577,122.3091133
2012-10-16,62.4225502,122.863765
2012-10-17,62.38588333,122.5444201
2012-10-18,61.66195679,120.5022932
2012-10-19,60.18661499,120.5191008
2012-10-22,60.49817276,118.8467418
2012-10-23,59.92087555,118.5105892
2012-10-24,59.71011734,118.8551456
2012-10-25,59.71011734,118.7879151
2012-10-26,59.88421631,118.7879151
2012-10-31,59.51766586,120.0316796
2012-11-01,60.36072159,118.9643952
2012-11-02,59.71927643,119.2081058
2012-11-05,60.11330032,120.1409292
2012-11-06,60.22327042,117.4180933
2012-11-07,58.80290985,116.0062525
2012-11-08,57.877388,116.1070983
2012-11-09,58.12481308,116.1995403
2012-11-12,58.11564255,115.7961572
2012-11-13,57.71244431,114.2330477
2012-11-14,57.03434372,114.03976
2012-11-15,56.84190369,114.6028156
2012-11-16,57.08932495,116.9222683
2012-11-19,58.44554138,116.9726912
2012-11-20,58.46385574,117.1911904
2012-11-21,58.58298492,118.7879151
2012-11-23,59.47185135,118.5358006
2012-11-26,59.72844315,117.930726
2012-11-27,59.52682495,118.880357
2012-11-28,60.04000854,119.4350088
2012-11-29,60.39738846,119.4602202
2012-11-30,60.29659653,118.8719532
2012-12-03,60.17745209,118.7038769
2012-12-04,60.1407814,118.9139723
2012-12-05,59.47185135,119.3173554
2012-12-06,59.85673141,119.6787194
2012-12-07,59.49936295,119.7291423
2012-12-10,59.6734581,120.5443123
2012-12-11,60.4523735,120.603139
2012-12-12,60.32408142,119.8636033
2012-12-13,59.84756088,119.4182011
2012-12-14,59.27941513,120.8216381
2012-12-17,60.06749344,122.1662484
2012-12-18,60.98385239,121.2586365
2012-12-19,60.71811295,121.9561531
2012-12-20,60.71811295,120.8567913
2012-12-21,60.07952499,120.4843773
2012-12-24,59.95973969,119.9765401
2012-12-26,59.43450928,119.815725
2012-12-27,59.34236526,118.5207401
2012-12-28,58.7710495,120.5351611
2012-12-31,60.01503754,123.6245041
2013-01-02,61.92244339,123.3451936
2013-01-03,61.59997177,123.8868866
2013-01-04,61.39721298,123.5483285
2013-01-07,61.41566849,123.1928424
2013-01-08,61.29587173,123.5060087
2013-01-09,61.52622223,124.4878273
2013-01-10,61.89482498,124.4793634
2013-01-11,61.97774887,124.3947238
2013-01-14,61.70130157,124.4793634
2013-01-15,61.39721298,124.4624355
2013-01-16,61.6460228,125.266511
2013-01-17,61.94089508,125.5458215
2013-01-18,61.80265427,126.2229378
2013-01-22,61.9040451,126.4260727
2013-01-23,62.28182983,126.4599285
2013-01-24,61.42486191,127.1709006
2013-01-25,61.73816681,127.0185494
2013-01-28,61.87639999,127.5179226
2013-01-29,61.8856163,127.0185494
2013-01-30,61.7566185,126.7053831
2013-01-31,61.61838531,128.0088319
2013-02-01,62.34632111,126.5699599
2013-02-04,61.25899506,127.8480168
2013-02-05,62.1620369,127.9411203
2013-02-06,61.95932007,127.7718413
2013-02-07,62.01462555,128.4828133
2013-02-08,62.65041351,128.4574215
2013-02-11,62.66885757,128.6690203
2013-02-12,62.41085052,128.7790517
2013-02-13,62.63201523,128.8975471
2013-02-14,62.61358261,128.7451959
2013-02-15,62.4292717,129.7100866
2013-02-19,62.88077545,128.0934715
2013-02-20,61.91324234,127.3147878
2013-02-21,61.24979019,128.5589889
2013-02-22,61.86715698,126.1129064
2013-02-25,61.10235214,126.9762296
2013-02-26,61.33273697,128.5759168
2013-02-27,61.95932007,128.3219982
2013-02-28,61.83031082,128.7451959
2013-03-01,62.08832932,129.4307761
2013-03-04,62.36476135,130.5903378
2013-03-05,63.28623581,130.7680808
2013-03-06,63.12958908,131.0050715
2013-03-07,63.29545212,131.5636924
2013-03-08,63.36917496,132.0630657
2013-03-11,63.55345154,131.7668273
2013-03-12,63.32309723,131.9530343
2013-03-13,63.24013901,132.6555424
2013-03-14,63.45209885,132.480948
2013-03-15,63.27569199,131.7498075
2013-03-18,63.137146,131.4437487
2013-03-19,63.01708603,132.3619251
2013-03-20,63.4604187,131.2312079
2013-03-21,62.74000168,132.2854104
2013-03-22,63.34957123,131.7328043
2013-03-25,63.11869431,132.7870068
2013-03-26,63.4604187,132.7870068
2013-03-27,63.54351807,133.1950851
2013-03-28,63.70053101,132.6679839
2013-04-01,63.26644135,133.3226096
2013-04-02,63.76517868,131.97085
2013-04-03,63.18332291,132.5064529
2013-04-04,63.20179749,131.9113385
2013-04-05,62.67533493,132.80401
2013-04-08,63.00785065,133.2630982
2013-04-09,63.43270493,134.8954117
2013-04-10,64.6703186,135.3374967
2013-04-11,64.64260101,135.005933
2013-04-12,64.59644318,131.877332
2013-04-15,63.32184601,133.824206
2013-04-16,64.16233826,131.8688304
2013-04-17,62.90624619,131.044172
2013-04-18,62.03806686,132.1833908
2013-04-19,62.88776398,132.7700035
2013-04-22,63.53430557,134.1387664
2013-04-23,64.14385986,134.2237827
2013-04-24,64.11617279,134.7678873
2013-04-25,64.45788574,134.5298415
2013-04-26,64.25471497,135.4310146
2013-04-29,64.84580231,135.7540767
2013-04-30,65.31682587,134.5638481
2013-05-01,65.01204681,135.8135881
2013-05-02,65.83403778,137.1908527
2013-05-03,66.60987091,137.5394196
2013-05-06,66.8684845,138.2365535
2013-05-07,66.83152008,138.8656744
2013-05-08,67.15479279,138.4745993
2013-05-09,67.06244659,138.9251858
2013-05-10,67.46882629,139.035707
2013-05-13,67.55195618,140.472483
2013-05-14,67.90291595,141.2291284
2013-05-15,68.04147339,140.566001
2013-05-16,67.96755219,141.9262623
2013-05-17,68.62330627,141.9177607
2013-05-20,68.52173615,142.1217998
2013-05-21,68.5956192,141.0675974
2013-05-22,67.99526978,140.659519
2013-05-23,67.83825684,140.5404961
2013-05-24,67.80133057,141.3821578
2013-05-28,68.24465179,140.4639814
2013-05-29,67.92140198,140.982581
2013-05-30,68.28156281,138.9591924
2013-05-31,67.65351868,139.7243393
2013-06-03,67.77361298,139.0527103
2013-06-04,67.42263794,137.1058363
2013-06-05,66.54521942,138.3470748
2013-06-06,66.8684845,140.1069128
2013-06-07,67.78283691,140.1069128
2013-06-10,67.81053925,138.6616352
2013-06-11,67.13635254,137.5139147
2013-06-12,66.36051178,139.6053165
2013-06-13,67.20098877,138.7296483
2013-06-14,66.75765991,139.800854
2013-06-17,67.40416718,140.9060663
2013-06-18,67.95833588,138.9591924
2013-06-19,67.20098877,135.516031
2013-06-20,65.60314941,135.9488661
2013-06-21,65.25476837,134.2310235
2013-06-24,64.60621643,135.5215421
2013-06-25,65.07875061,136.8633395
2013-06-26,65.66244507,137.6667087
2013-06-27,65.94041443,137.102641
2013-06-28,66.03308105,137.9060102
2013-07-01,66.44076538,137.7778129
2013-07-02,66.46849823,137.8376383
2013-07-03,66.73725128,139.3247259
2013-07-05,67.24681091,140.1195486
2013-07-08,67.31165314,141.1280333
2013-07-09,67.71930695,141.1793122
2013-07-10,68.1084671,143.1022703
2013-07-11,69.46118164,143.1620957
2013-07-12,69.766922,143.7090704
2013-07-15,69.92445374,143.1706422
2013-07-16,69.83178711,143.5381408
2013-07-17,70.00785065,144.324417
2013-07-18,69.83178711,144.5808115
2013-07-19,69.10910034,144.8628453
2013-07-22,69.31291199,144.555172
2013-07-23,68.80335236,144.0252902
2013-07-24,69.02570343,144.3756959
2013-07-25,69.46118164,144.5295326
2013-07-26,69.83178711,144.0851156
2013-07-29,69.70207977,144.0851156
2013-07-30,70.07269287,144.1876734
2013-07-31,70.20239258,145.8542371
2013-08-01,70.91582489,146.102085
2013-08-02,71.31421661,145.888423
2013-08-05,71.36055756,145.0594144
2013-08-06,70.9343338,144.5893579
2013-08-07,70.80464172,145.1192397
2013-08-08,71.15671539,144.7004622
2013-08-09,70.86950684,144.5295326
2013-08-12,71.0362854,144.9568566
2013-08-13,71.43465424,144.2133128
2013-08-14,71.16596985,142.1963434
2013-08-15,69.9615097,141.726287
2013-08-16,69.93371582,140.82036
2013-08-19,69.81325531,141.5126249
2013-08-20,70.11904144,140.6408839
2013-08-21,69.87811279,141.922856
2013-08-22,70.56372833,142.4014589
2013-08-23,71.0362854,141.8715771
2013-08-26,71.07334137,139.5896668
2013-08-27,69.61869812,140.0853627
2013-08-28,69.88739014,140.3075712
2013-08-29,70.37845612,139.8631542
2013-08-30,69.92445374,140.4955938
2013-09-03,70.32286072,141.6579151
2013-09-04,71.07334137,141.8373912
2013-09-05,71.19376373,141.905763
2013-09-06,71.27716064,143.2646535
2013-09-09,72.11101532,144.324417
2013-09-10,72.46311951,144.7773805
2013-09-11,72.32414246,144.3927889
2013-09-12,72.27780914,144.7175551
2013-09-13,72.32414246,145.5551102
2013-09-16,72.12956238,146.2046428
2013-09-17,72.61134338,147.8968459
2013-09-18,73.48226166,147.648998
2013-09-19,73.65830994,146.6216683
2013-09-20,73.40554047,145.9431824
2013-09-23,73.25685883,145.5996452
2013-09-24,73.25685883,145.1788121
2013-09-25,73.00595856,145.73706
2013-09-26,73.57281494,145.0671625
2013-09-27,73.47988129,144.2942039
2013-09-30,73.30334473,145.436465
2013-10-01,74.04679108,145.2990501
2013-10-02,74.01889038,143.9592551
2013-10-03,73.15463257,145.0499857
2013-10-04,73.78658295,143.796075
2013-10-07,73.17321777,142.1213312
2013-10-08,71.76068878,142.2243924
2013-10-09,71.53765869,145.2904617
2013-10-10,73.0524292,146.2266005
2013-10-11,73.62856293,146.8106137
2013-10-14,74.1490097,145.7456485
2013-10-15,73.86090088,147.7811063
2013-10-16,74.69727325,148.7687757
2013-10-17,75.12475586,149.7736219
2013-10-18,76.34211731,149.7822103
2013-10-21,76.50941467,150.6496417
2013-10-22,76.62094116,149.9282136
2013-10-23,76.15626526,150.4263425
2013-10-24,76.4908371,151.1134169
2013-10-25,77.03912354,151.3538929
2013-10-28,77.05770874,152.1612053
2013-10-29,77.18781281,151.4054235
2013-10-30,77.11347961,150.976002
2013-10-31,76.93689728,151.3367161
2013-11-01,76.95548248,151.8691987
2013-11-04,77.06698608,151.3882467
2013-11-05,77.15062714,152.1612053
2013-11-06,77.13204193,150.2373971
2013-11-07,75.68235016,152.2642665
2013-11-08,76.70457458,152.2900317
2013-11-11,76.58377838,151.9808483
2013-11-12,76.70457458,153.2004053
2013-11-13,77.63387299,153.9647755
2013-11-14,77.87546539,154.634673
2013-11-15,78.02418518,154.0936019
2013-11-18,77.26213837,153.7586532
2013-11-19,77.03912354,153.2777011
2013-11-20,76.8532486,154.514435
2013-11-21,77.63387299,155.2873936
2013-11-22,78.05205536,155.1328019
2013-11-25,78.23791504,155.1757441
2013-11-26,78.64682007,155.553635
2013-11-27,79.19509888,155.4505738
2013-11-29,79.66902924,155.0469176
2013-12-02,79.43671417,154.3770201
2013-12-03,79.37166595,154.3598433
2013-12-04,79.44599915,153.6813573
2013-12-05,79.34379578,155.3990432
2013-12-06,79.91996765,155.794111
2013-12-09,80.24520111,155.2358631
2013-12-10,80.18946838,153.4924119
2013-12-11,79.1579361,152.9856945
2013-12-12,78.95346832,152.9685177
2013-12-13,78.85127258,153.9218334
2013-12-16,79.2880249,153.4322929
2013-12-17,79.1300354,156.0517639
2013-12-18,80.05004883,155.8714068
2013-12-19,79.827034,156.7734067
2013-12-20,80.63994598,157.6109821
2013-12-23,81.48830414,157.9563741
2013-12-24,81.52557373,158.7594104
2013-12-26,81.79593658,158.7507756
2013-12-27,81.59085083,158.7248712
2013-12-30,81.46965027,159.4760987
2013-12-31,82.00105286,157.9477393
2014-01-02,81.35779572,157.9218349
2014-01-03,80.77045441,157.4641906
2014-01-06,80.47213745,158.431288
2014-01-07,81.21795654,158.4658272
2014-01-08,81.39509583,158.5694448
2014-01-09,81.1247406,159.0011847
2014-01-10,81.38576508,156.885659
2014-01-13,80.18313599,158.5953492
2014-01-14,81.71206665,159.4501943
2014-01-15,82.383255,159.2429591
2014-01-16,82.39259338,158.5694448
2014-01-17,81.92646027,159.0357239
2014-01-21,82.5510788,159.1393415
2014-01-22,82.7654953,157.8354869
2014-01-23,82.48580933,154.4679154
2014-01-24,80.86368561,153.7080531
2014-01-27,80.08059692,154.6233418
2014-01-28,80.03398132,153.1381564
2014-01-29,79.17630768,154.7614985
2014-01-30,80.63994598,153.8548447
2014-01-31,80.42552185,150.3922904
2014-02-03,78.57966614,151.4457358
2014-02-04,79.15768433,151.2557702
2014-02-05,78.95258331,153.2504088
2014-02-06,79.95941162,155.1500645
2014-02-07,81.38576508,155.4350128
2014-02-10,81.85188293,157.1360682
2014-02-11,82.78414154,157.2137814
2014-02-12,82.94263458,158.0254525
2014-02-13,83.5579071,158.8975672
2014-02-14,83.72570038,159.0875327
2014-02-18,84.1359024,158.0340873
2014-02-19,83.5579071,158.9666455
2014-02-20,83.94946289,158.7853148
2014-02-21,83.83757782,159.6660642
2014-02-24,84.28505707,159.6056207
2014-02-25,84.19182587,159.6142555
2014-02-26,84.11725616,160.4518309
2014-02-27,84.66300201,160.8576665
2014-02-28,84.56938171,159.7265078
2014-03-03,83.94218445,161.9715555
2014-03-04,85.00937653,162.1183471
2014-03-05,85.24339294,162.4896434
2014-03-06,85.16853333,162.5587218
2014-03-07,84.74727631,162.4723738
2014-03-10,84.82215118,161.6693376
2014-03-11,84.45706177,161.7125116
2014-03-12,84.77536011,159.8992038
2014-03-13,83.57711792,159.4501943
2014-03-14,83.00609589,160.8922057
2014-03-17,83.73627472,162.0406339
2014-03-18,84.74727631,161.177154
2014-03-19,84.28857422,162.1183471
2014-03-20,84.52259064,161.4919874
2014-03-21,83.50551605,160.8241634
2014-03-24,82.77367401,161.5873909
2014-03-25,83.04576874,160.4252036
2014-03-26,81.97615051,160.0869551
2014-03-27,81.51641083,160.8762017
2014-03-28,81.67590332,162.1945036
2014-03-31,82.25764465,163.2699604
2014-04-01,83.70254517,163.8163619
2014-04-02,83.91835785,163.5995359
2014-04-03,83.2522049,161.6654482
2014-04-04,81.03787231,159.8788022
2014-04-07,80.26853943,160.5379531
2014-04-08,81.00971222,162.2638879
2014-04-09,82.39836121,158.8553836
2014-04-10,79.84628296,157.4243321
2014-04-11,78.91741943,158.6645767
2014-04-14,79.53665161,159.7573796
2014-04-15,79.79936981,161.4312762
2014-04-16,80.85959625,161.6567752
2014-04-17,80.87837982,162.2205227
2014-04-21,81.47886658,162.957731
2014-04-22,82.12627411,162.5761173
2014-04-23,81.40381622,162.9056928
2014-04-24,82.18256378,161.5700448
2014-04-25,80.86898804,162.0817541
2014-04-28,81.13169861,162.8363085
2014-04-29,81.7791214,163.3219987
2014-04-30,81.99490356,163.3393448
2014-05-01,82.23885345,163.1051727
2014-05-02,82.08875275,163.4174021
2014-05-05,82.5203476,161.9950237
2014-05-06,81.45070648,162.949058
2014-05-07,81.21616364,162.7755972
2014-05-08,81.14109039,163.0184423
2014-05-09,81.44134521,164.6056085
2014-05-12,82.78305817,164.7530501
2014-05-13,82.83934784,163.9724766
2014-05-14,82.40775299,162.5327521
2014-05-15,81.76034546,163.0964997
2014-05-16,82.29515839,163.6949394
2014-05-19,82.86752319,162.6628477
2014-05-20,82.56725311,164.0331879
2014-05-21,83.35539246,164.4321477
2014-05-22,83.72132874,165.0912986
2014-05-23,84.33119965,166.1060442
2014-05-27,85.38205719,165.9846217
2014-05-28,85.11934662,166.8432525
2014-05-29,85.66352081,167.1121167
2014-05-30,85.6729126,167.3029236
2014-06-02,85.58847809,167.2161932
2014-06-03,85.55093384,167.5544417
2014-06-04,85.86995697,168.6472447
2014-06-05,86.59240723,169.4538373
2014-06-06,87.08969116,169.6272981
2014-06-09,87.02400208,169.6446442
2014-06-10,87.17414093,169.0548775
2014-06-11,87.15537262,167.8579981
2014-06-12,86.36723328,168.3697074
2014-06-13,86.62056732,168.508476
2014-06-16,86.69561768,168.9768201
2014-06-17,86.74254608,170.2170647
2014-06-18,87.23043823,170.4078716
2014-06-19,87.17414093,170.7519224
2014-06-20,87.27668762,170.6996354
2014-06-23,87.29550171,169.6713243
2014-06-24,87.2108078,170.4382004
2014-06-25,87.7658844,170.3161974
2014-06-26,87.81291962,170.6473484
2014-06-27,88.19863892,170.5602034
2014-06-30,88.34918213,171.7018029
2014-07-01,89.31819153,171.8760929
2014-07-02,89.46871185,172.7213995
2014-07-03,90.03317261,172.120099
2014-07-07,89.76036072,171.0133574
2014-07-08,88.67844391,171.7802334
2014-07-09,89.33699799,171.1005024
2014-07-10,89.05475616,171.3357939
2014-07-11,89.62864685,172.1985295
2014-07-14,90.16488647,171.8760929
2014-07-15,89.85442352,172.5122515
2014-07-16,90.21195221,170.5514889
